"user_id","num_clicks","num_sessions","avg_session_duration","user_category","current_age","avg_flight_duration_hrs","travel_perk","age_group","gender","married","has_children","home_country","home_airport","home_airport_lat","home_airport_lon","sign_up_date","num_trips","num_flights","money_spent_hotel","flights_from_home_airport","total_seats","total_flight_cost","unique_destinations","total_trips_overall","times_of_group_bookings","total_revenue_generated_married","more_than_one_international_trip"
"593244","196","8","183.13","Solo","30","88.00","Food vouchers","26-35","F","false","false","usa","LCK","39.814","-82.928","2023-02-14","3","6","1024","3","3","984.41","3","3","0","0","Yes"
"593786","225","8","566.92","Solo","45","120.00","Food vouchers","36-45","F","false","true","canada","YVR","49.195","-123.182","2023-02-14","2","4","1588","4","2","835.900","2","2","0","0","Yes"
"594948","65","8","61.25","Solo","65","144.00","Food vouchers","60+","F","false","false","canada","YXD","53.573","-113.521","2023-02-15","1","2","480","1","1","344.54","1","1","0","0","Yes"
"595861","93","8","85.50","Solo","40","72.00","Food vouchers","36-45","F","false","false","usa","LGA","40.777","-73.872","2023-02-15","1","2","383","1","1","833.72","1","1","0","0","Yes"
"598276","110","9","91.33","Solo","45","120.00","Food vouchers","36-45","F","true","false","usa","BFM","30.626","-88.068","2023-02-16","2","4","639","2","2","392.46","2","2","0","1031.46","Yes"
"599649","392","8","1079.75","Business","56","134.40","Access to Business Lounges","46-60","F","true","true","usa","JFK","40.64","-73.779","2023-02-17","3","6","5608.50","5","6","8033.060","3","3","2","15065.06","Yes"
"601094","111","8","104.00","Standard Travellers","18","0","10% off on taxi services","18-25","M","false","false","usa","ORD","41.979","-87.904","2023-02-17","0","0","0","0","0","0","0","0","0","0","No"
"602598","140","8","130.63","Solo","32","56.00","Food vouchers","26-35","F","true","true","usa","LGA","40.777","-73.872","2023-02-18","4","6","274","3","5","1843.9840","3","4","1","2117.98","Yes"
"602748","210","8","193.63","Solo","43","96.00","Food vouchers","36-45","M","true","false","usa","TIK","35.415","-97.386","2023-02-18","4","8","1217.70","4","5","12107.34","4","4","1","13325.04","Yes"
"605308","66","8","62.13","Standard Travellers","68","0","10% off on taxi services","60+","F","true","false","usa","EFD","29.607","-95.159","2023-02-19","0","0","0","0","0","0","0","0","0","0","No"
"609167","151","8","141.88","Solo","39","104.00","Food vouchers","36-45","F","false","false","usa","OMA","41.302","-95.894","2023-02-21","4","7","2010","4","5","1412.009","4","4","1","0","Yes"
"609221","98","8","90.38","Standard Travellers","30","96.00","10% off on taxi services","26-35","F","false","false","usa","OAK","37.721","-122.221","2023-02-21","1","2","0","1","1","686.5","1","1","0","0","Yes"
"611954","134","8","125.50","Solo","43","66.00","Food vouchers","36-45","F","false","false","usa","STL","38.748","-90.36","2023-02-22","4","8","1540.95","4","4","724.595","4","4","0","0","Yes"
"612812","135","8","124.38","Standard Travellers","69","0","10% off on taxi services","60+","M","true","false","usa","MCO","28.429","-81.316","2023-02-22","1","0","932.4","0","0","0","0","1","0","932.40","No"
"614814","74","8","68.63","Standard Travellers","68","0","10% off on taxi services","60+","F","true","false","usa","MXF","32.379","-86.362","2023-02-23","1","0","2023","0","0","0","0","1","0","2023.00","No"
"616491","147","8","135.13","Solo","50","112.00","Food vouchers","46-60","F","false","true","usa","BNA","36.124","-86.678","2023-02-24","3","6","2940","3","3","318.55","2","3","0","0","Yes"
"616518","127","9","105.78","Solo","45","60.00","Food vouchers","36-45","F","false","false","usa","LGA","40.777","-73.872","2023-02-24","2","4","243","2","2","739.76","2","2","0","0","Yes"
"618266","164","8","538.26","Solo","43","208.00","Food vouchers","36-45","F","false","true","usa","OPF","25.907","-80.278","2023-02-25","1","2","990.9","3","1","309.68","1","1","0","0","Yes"
"620972","171","8","158.63","Solo","38","64.00","Food vouchers","36-45","M","false","false","usa","MCI","39.297","-94.714","2023-02-26","3","6","1051.00","3","4","1511.41","3","3","1","0","Yes"
"621085","70","8","66.13","Standard Travellers","49","0","10% off on taxi services","46-60","F","false","false","usa","MSP","44.88","-93.217","2023-02-26","1","0","735","0","0","0","0","1","0","0","No"
"621291","162","8","151.50","Solo","53","54.00","Food vouchers","46-60","F","true","false","usa","IND","39.717","-86.294","2023-02-26","5","8","4348","4","9","5502.50","3","5","2","9850.50","Yes"
"622149","100","8","93.88","Solo","46","48.00","Food vouchers","46-60","F","true","false","usa","SNA","33.676","-117.868","2023-02-26","1","2","154","1","1","408.267","1","1","0","562.27","Yes"
"625984","101","8","94.88","Solo","50","108.00","Food vouchers","46-60","F","true","false","usa","JFK","40.64","-73.779","2023-02-28","3","5","879.60","3","4","1655.99","3","3","1","2535.59","Yes"
"626329","124","8","116.00","Solo","45","96.00","Food vouchers","36-45","F","false","false","usa","LIT","34.729","-92.224","2023-02-28","1","2","406","1","1","165.84","1","1","0","0","Yes"
"627617","120","8","111.25","Solo","21","48.00","Food vouchers","18-25","F","true","false","usa","LRD","27.544","-99.461","2023-03-01","2","2","1120","1","1","258.264","1","2","0","1378.26","Yes"
"627729","104","8","95.38","Standard Travellers","24","0","10% off on taxi services","18-25","F","false","true","canada","YKZ","43.862","-79.37","2023-03-01","0","0","0","0","0","0","0","0","0","0","No"
"630039","102","8","95.63","Solo","40","96.00","Food vouchers","36-45","F","false","false","usa","LAX","33.942","-118.408","2023-03-02","1","2","1002","1","1","182.36","1","1","0","0","Yes"
"630992","103","8","96.00","Standard Travellers","59","0","10% off on taxi services","46-60","F","true","true","usa","MXF","32.379","-86.362","2023-03-02","1","0","546","0","0","0","0","1","0","546.00","No"
"631384","44","8","41.63","Standard Travellers","55","0","10% off on taxi services","46-60","F","true","false","usa","RIC","37.505","-77.319","2023-03-02","0","0","0","0","0","0","0","0","0","0","No"
"633183","111","8","103.13","Solo","40","144.00","Food vouchers","36-45","F","false","false","usa","LGA","40.777","-73.872","2023-03-03","3","6","1321.50","3","3","964.6935","3","3","0","0","Yes"
"634795","112","8","104.25","Solo","45","96.00","Food vouchers","36-45","F","true","true","usa","HOU","29.645","-95.279","2023-03-04","2","2","465","1","1","162.944","1","2","0","627.94","Yes"
"635790","122","8","112.25","Solo","48","72.00","Food vouchers","46-60","F","false","false","usa","BOS","42.364","-71.005","2023-03-04","4","8","522","4","4","2072.801","4","4","0","0","Yes"
"636874","142","8","130.63","Solo","49","60.00","Food vouchers","46-60","F","false","false","usa","RNO","39.498","-119.768","2023-03-04","3","5","1284","3","3","1513.046","3","3","0","0","Yes"
"638576","119","8","110.63","Solo","38","112.00","Food vouchers","36-45","F","false","true","usa","PHX","33.434","-112.008","2023-03-05","3","6","1317","3","3","1707.706","2","3","0","0","Yes"
"645685","116","8","108.13","Solo","50","72.00","Food vouchers","46-60","M","false","false","usa","MCO","28.429","-81.316","2023-03-08","4","8","897.25","4","4","1346.58","3","4","0","0","Yes"
"645933","130","9","107.89","Solo","38","120.00","Food vouchers","36-45","F","true","false","usa","FAT","36.776","-119.718","2023-03-08","2","4","1190","2","3","1037.46","2","2","1","2227.46","Yes"
"647555","143","8","133.13","Solo","58","72.00","Food vouchers","46-60","M","true","false","usa","CLE","41.412","-81.85","2023-03-09","1","2","232","1","1","101.75","1","1","0","333.75","Yes"
"647674","122","8","113.00","Solo","37","56.00","Food vouchers","36-45","F","false","true","usa","ORD","41.979","-87.904","2023-03-09","4","6","1296.0","3","3","1085.00","3","4","0","0","Yes"
"649080","100","8","94.13","Solo","38","48.00","Food vouchers","36-45","F","false","true","usa","IAH","29.98","-95.34","2023-03-09","2","2","888","1","1","376.9","1","2","0","0","Yes"
"649208","179","8","164.88","Solo","34","168.00","Food vouchers","26-35","F","false","true","usa","BIF","31.849","-106.38","2023-03-09","1","2","1008","1","1","417.01","1","1","0","0","Yes"
"651675","139","8","128.25","Solo","54","80.00","Food vouchers","46-60","F","false","true","usa","TUL","36.198","-95.888","2023-03-10","3","6","442.4","3","3","1123.87","2","3","0","0","Yes"
"651828","112","9","92.22","Business","42","120.00","Access to Business Lounges","36-45","F","true","true","usa","PHX","33.434","-112.008","2023-03-10","2","2","1258","1","3","6245.34","1","2","1","7503.34","Yes"
"652003","84","8","77.00","Standard Travellers","48","0","10% off on taxi services","46-60","F","true","true","canada","YYZ","43.677","-79.631","2023-03-10","0","0","0","0","0","0","0","0","0","0","No"
"652190","161","8","148.50","Standard Travellers","19","0","10% off on taxi services","18-25","F","false","true","usa","LAX","33.942","-118.408","2023-03-10","0","0","0","0","0","0","0","0","0","0","No"
"657629","113","8","105.25","Solo","29","112.00","Food vouchers","26-35","M","false","false","usa","LUF","33.535","-112.383","2023-03-12","4","6","2095.70","3","5","4397.25","3","4","1","0","Yes"
"658528","87","8","80.25","Solo","48","0","Food vouchers","46-60","F","true","true","usa","SAC","38.513","-121.493","2023-03-13","1","1","359","1","1","68.55","1","1","0","427.55","Yes"
"659128","163","8","151.88","Solo","49","84.00","Food vouchers","46-60","F","true","true","usa","JFK","40.64","-73.779","2023-03-13","5","9","1449.00","5","5","2568.473","5","5","0","4017.47","Yes"
"659161","122","8","113.38","Solo","39","86.40","Food vouchers","36-45","F","false","false","usa","LGA","40.777","-73.872","2023-03-13","5","10","2251","5","8","8892.08","5","5","1","0","Yes"
"659832","115","8","106.50","Solo","44","60.00","Food vouchers","36-45","F","true","false","usa","LAX","33.942","-118.408","2023-03-13","4","8","787.8","4","5","3703.77","4","4","1","4491.57","Yes"
"665746","374","8","1116.88","Solo","47","168.00","Food vouchers","46-60","F","true","false","usa","BOS","42.364","-71.005","2023-03-15","1","2","0","3","2","1838.68","1","1","1","3968.19","Yes"
"667299","110","9","90.44","Standard Travellers","69","0","10% off on taxi services","60+","F","true","false","usa","LAX","33.942","-118.408","2023-03-16","0","0","0","0","0","0","0","0","0","0","No"
"671999","231","8","798.78","Standard Travellers","17","0","10% off on taxi services","Under 18","F","false","true","usa","LAX","33.942","-118.408","2023-03-18","0","0","0","0","0","0","0","0","0","0","No"
"679047","104","8","96.88","Solo","37","72.00","Food vouchers","36-45","F","false","false","usa","RAL","33.952","-117.445","2023-03-20","2","2","1320","1","1","116.92","1","2","0","0","Yes"
"680424","109","8","101.38","Solo","50","72.00","Food vouchers","46-60","F","true","true","usa","LGA","40.777","-73.872","2023-03-21","3","3","1927","2","2","374.64","2","3","0","2301.64","Yes"
"684510","102","8","95.25","Solo","36","72.00","Food vouchers","36-45","F","false","true","usa","CRP","27.77","-97.501","2023-03-22","3","2","7944","1","1","37.12","1","3","0","0","Yes"
"690420","460","8","1141.75","Solo","55","86.40","Food vouchers","46-60","F","true","true","usa","PIE","27.911","-82.687","2023-03-24","3","6","736.20","5","3","1644.48","3","3","0","2985.56","Yes"
"691546","133","8","124.38","Solo","46","64.00","Food vouchers","46-60","F","false","true","usa","PWM","43.646","-70.309","2023-03-25","5","8","1260.00","5","5","1570.61","5","5","0","0","Yes"
"693301","224","9","185.00","Solo","74","48.00","Food vouchers","60+","F","false","false","usa","ELP","31.807","-106.378","2023-03-25","2","2","464","1","1","209.88","1","2","0","0","Yes"
"694265","106","8","444.18","Business","30","456.00","Access to Business Lounges","26-35","F","true","true","usa","DSM","41.534","-93.663","2023-03-26","0","0","0","2","0","0","0","0","0","7520.64","Yes"
"695094","96","8","89.75","Solo","42","72.00","Food vouchers","36-45","F","true","false","usa","SAN","32.733","-117.189","2023-03-26","1","2","392","1","1","29.52","1","1","0","421.52","Yes"
"695132","96","8","89.38","Solo","49","36.00","Food vouchers","46-60","F","true","true","usa","SAT","29.534","-98.47","2023-03-26","2","4","388.8","2","2","805.34","2","2","0","1194.14","Yes"
"699040","83","8","78.25","Business","35","72.00","Access to Business Lounges","26-35","F","false","false","usa","MCI","39.297","-94.714","2023-03-28","1","2","0","1","1","129.0575","1","1","0","0","Yes"
"704652","199","8","185.75","Solo","50","88.00","Food vouchers","46-60","F","false","true","usa","JFK","40.64","-73.779","2023-03-30","3","6","766","3","4","1575.59","3","3","1","0","Yes"
"707525","153","8","142.25","Business","45","132.00","Access to Business Lounges","36-45","F","true","true","usa","IND","39.717","-86.294","2023-03-31","3","5","4160","3","5","1529.66","3","3","1","5689.66","Yes"
"710489","105","8","97.75","Solo","37","72.00","Food vouchers","36-45","F","false","false","usa","BUF","42.94","-78.732","2023-04-01","3","5","1239","3","4","599.05","3","3","1","0","Yes"
"710523","87","8","81.63","Standard Travellers","18","0","10% off on taxi services","18-25","F","false","false","canada","YXU","43.036","-81.154","2023-04-01","0","0","0","0","0","0","0","0","0","0","No"
"714504","112","8","104.63","Solo","46","108.00","Food vouchers","46-60","F","false","false","usa","SAT","29.534","-98.47","2023-04-02","2","4","631.2","2","2","773.04","2","2","0","0","Yes"
"717149","110","9","90.67","Solo","31","72.00","Food vouchers","26-35","F","true","false","canada","YOW","45.323","-75.669","2023-04-03","1","2","0","1","1","480.3975","1","1","0","480.40","Yes"
"733654","274","8","1034.25","Business","68","264.00","Access to Business Lounges","60+","F","true","false","usa","PWM","43.646","-70.309","2023-04-09","0","0","0","2","0","0","0","0","0","5136.04","Yes"
"106907","240","8","758.92","Business","45","312.00","Access to Business Lounges","36-45","F","true","true","usa","TNT","25.862","-80.897","2022-02-24","0","0","0","2","0","0","0","0","0","177689.43","Yes"
"190866","186","9","153.89","Solo","37","168.00","Food vouchers","36-45","F","false","false","usa","TLH","30.396","-84.35","2022-05-24","5","10","1359","5","5","2081.00","5","5","0","0","Yes"
"228195","116","9","95.78","Business","27","216.00","Access to Business Lounges","26-35","F","false","true","usa","LAX","33.942","-118.408","2022-06-26","0","0","0","0","0","0","0","0","0","0","Yes"
"229009","144","8","264.79","Solo","17","204.00","Food vouchers","Under 18","F","false","false","usa","SCK","37.894","-121.239","2022-06-27","2","4","474","4","2","1061.63","2","2","0","0","Yes"
"354050","172","8","159.13","Solo","50","81.60","Food vouchers","46-60","F","false","false","usa","DET","42.409","-83.01","2022-10-07","5","9","2301.60","5","6","2599.8760","5","5","1","0","Yes"
"354311","98","8","92.00","Solo","45","60.00","Food vouchers","36-45","F","true","false","usa","DMA","32.166","-110.883","2022-10-08","2","4","291","2","2","1072.89","2","2","0","1363.89","Yes"
"361459","59","8","56.00","Solo","41","72.00","Food vouchers","36-45","F","true","true","usa","EFD","29.607","-95.159","2022-10-13","1","2","165","1","1","393.91","1","1","0","558.91","Yes"
"365825","355","8","1042.75","Solo","45","288.00","Food vouchers","36-45","F","false","false","usa","LAX","33.942","-118.408","2022-10-16","1","2","950","1","1","64.63","1","1","0","0","Yes"
"373489","118","9","96.44","Business","37","276.00","Access to Business Lounges","36-45","F","true","true","usa","ICT","37.65","-97.433","2022-10-21","1","2","1224","1","4","22353.9300","1","1","1","34141.35","Yes"
"413340","120","8","112.25","Solo","47","100.80","Food vouchers","46-60","F","true","true","usa","BNA","36.124","-86.678","2022-11-15","3","6","1096","3","3","532.06","3","3","0","3471.55","Yes"
